Material,Z_Average,Z_Weighted_Average,Z_Max,Z_Min,Z_Std_dev,Z_Weighted_Std_dev,Electronegativity_Average,Electronegativity_Weighted_Average,Electronegativity_Max,Electronegativity_Min,Electronegativity_Std_dev,Electronegativity_Weighted_Std_dev,IonizationPotential_Average,IonizationPotential_Weighted_Average,IonizationPotential_Max,IonizationPotential_Min,IonizationPotential_Std_dev,IonizationPotential_Weighted_Std_dev,ElectronAffinity_Average,ElectronAffinity_Weighted_Average,ElectronAffinity_Max,ElectronAffinity_Min,ElectronAffinity_Std_dev,ElectronAffinity_Weighted_Std_dev,HOMO_Average,HOMO_Weighted_Average,HOMO_Max,HOMO_Min,HOMO_Std_dev,HOMO_Weighted_Std_dev,LUMO_Average,LUMO_Weighted_Average,LUMO_Max,LUMO_Min,LUMO_Std_dev,LUMO_Weighted_Std_dev,r_s_orbital_Average,r_s_orbital_Weighted_Average,r_s_orbital_Max,r_s_orbital_Min,r_s_orbital_Std_dev,r_s_orbital_Weighted_Std_dev,r_p_orbital_Average,r_p_orbital_Weighted_Average,r_p_orbital_Max,r_p_orbital_Min,r_p_orbital_Std_dev,r_p_orbital_Weighted_Std_dev,r_atomic_nonbonded_Average,r_atomic_nonbonded_Weighted_Average,r_atomic_nonbonded_Max,r_atomic_nonbonded_Min,r_atomic_nonbonded_Std_dev,r_atomic_nonbonded_Weighted_Std_dev,r_valence_lastorbital_Average,r_valence_lastorbital_Weighted_Average,r_valence_lastorbital_Max,r_valence_lastorbital_Min,r_valence_lastorbital_Std_dev,r_valence_lastorbital_Weighted_Std_dev,Valence_Average,Valence_Weighted_Average,Valence_Max,Valence_Min,Valence_Std_dev,Valence_Weighted_Std_dev,PeriodicColumn_upto18_Average,PeriodicColumn_upto18_Weighted_Average,PeriodicColumn_upto18_Max,PeriodicColumn_upto18_Min,PeriodicColumn_upto18_Std_dev,PeriodicColumn_upto18_Weighted_Std_dev,NumberUnfilledOrbitals_Average,NumberUnfilledOrbitals_Weighted_Average,NumberUnfilledOrbitals_Max,NumberUnfilledOrbitals_Min,NumberUnfilledOrbitals_Std_dev,NumberUnfilledOrbitals_Weighted_Std_dev,Polarizability_Average,Polarizability_Weighted_Average,Polarizability_Max,Polarizability_Min,Polarizability_Std_dev,Polarizability_Weighted_Std_dev,Heat of formation,Energy above convex hull
RbSnS2,34.3333,29.75,50,16,14.0079,25.5282,1.0,1.25,2,0,0.8165,1.479,-7.0,-8.0,-4,-11,2.9439,5.3852,-0.6667,-1.0,0,-2,0.9428,1.7321,-4.0,-4.75,-2,-7,2.1602,3.9607,2.0,2.5,4,0,1.633,2.958,1.0,0.75,2,0,0.8165,1.479,1.0,0.75,2,0,0.8165,1.479,1.3333,1.25,2,1,0.4714,0.8292,1.0,0.75,2,0,0.8165,1.479,7.0,6.75,14,1,5.3541,9.2837,10.3333,11.75,16,1,6.65,11.7766,2.3333,2.25,4,1,1.2472,2.1651,131.0,103.0,318,19,133.0889,235.5632,-0.4,0.3
SrTa2O7,39.6667,24.0,73,8,26.5623,53.4135,1.3333,2.3,3,0,1.2472,2.7331,-9.3333,-13.1,-5,-16,4.7842,10.5466,-0.6667,-1.4,0,-2,0.9428,2.0688,-5.0,-7.2,-3,-9,2.8284,6.2064,1.0,2.7,4,-1,2.1602,4.7613,0.6667,0.3,1,0,0.4714,1.0344,1.0,0.4,2,0,0.8165,1.755,0.6667,0.3,1,0,0.4714,1.0344,0.3333,0.1,1,0,0.4714,0.911,9.0,8.2,19,2,7.2572,12.6459,7.6667,12.4,16,2,6.0185,13.262,3.0,2.8,7,0,2.9439,5.1108,96.6667,40.8,197,5,78.6229,167.0566,-2.37,0.39
V3N2,15.0,16.6,23,7,8.0,11.5378,2.0,1.8,3,1,1.0,1.4422,-10.0,-9.4,-7,-13,3.0,4.3267,-0.5,-0.4,0,-1,0.5,0.7211,-5.5,-5.2,-4,-7,1.5,2.1633,2.0,1.6,4,0,2.0,2.8844,0.5,0.6,1,0,0.5,0.7211,0.5,0.6,1,0,0.5,0.7211,0.5,0.6,1,0,0.5,0.7211,0.0,0.0,0,0,0.0,0.0,5.0,5.0,5,5,0.0,0.0,10.0,9.0,15,5,5.0,7.2111,5.0,5.4,7,3,2.0,2.8844,44.0,51.4,81,7,37.0,53.3622,-0.37,0.66
Zn2O6Si2,17.3333,13.6,30,8,9.2856,17.3344,1.6667,2.2,3,1,0.9428,1.8762,-10.6667,-12.8,-7,-16,3.8586,7.6368,-0.3333,-1.0,1,-2,1.2472,2.4495,-6.0,-7.2,-4,-9,2.1602,4.2802,2.3333,3.0,4,0,1.6997,3.1623,0.3333,0.2,1,0,0.4714,0.8485,0.6667,0.4,1,0,0.4714,0.9381,0.6667,0.4,1,0,0.4714,0.9381,0.6667,0.4,1,0,0.4714,0.9381,7.3333,6.8,12,4,3.3993,5.9599,14.0,14.8,16,12,1.633,3.1496,2.0,2.0,4,0,1.633,2.8284,26.6667,18.0,38,5,15.3261,30.4959,-2.02,0.24
Zr2Cl2N2,21.3333,21.3333,40,7,13.8163,23.9305,2.3333,2.3333,3,1,0.9428,1.633,-10.6667,-10.6667,-6,-13,3.2998,5.7155,-1.3333,-1.3333,0,-3,1.2472,2.1602,-6.0,-6.0,-3,-8,2.1602,3.7417,2.6667,2.6667,4,0,1.8856,3.266,0.3333,0.3333,1,0,0.4714,0.8165,0.3333,0.3333,1,0,0.4714,0.8165,0.3333,0.3333,1,0,0.4714,0.8165,0.0,0.0,0,0,0.0,0.0,5.3333,5.3333,7,4,1.2472,2.1602,12.0,12.0,17,4,5.7155,9.8995,4.0,4.0,8,1,2.9439,5.099,47.3333,47.3333,121,7,52.1685,90.3585,-1.65,0.24
Zr3B2F2O2,15.5,18.2222,40,5,14.2215,28.9593,2.25,2.1111,3,1,0.8292,1.6814,-12.25,-11.5556,-6,-19,5.4025,10.894,-1.5,-1.3333,0,-4,1.6583,3.3333,-6.5,-6.1111,-3,-11,3.5707,7.1837,1.75,1.5556,4,0,1.479,2.9835,0.25,0.3333,1,0,0.433,0.8819,0.25,0.3333,1,0,0.433,0.8819,0.25,0.3333,1,0,0.433,0.8819,0.0,0.0,0,0,0.0,0.0,5.0,4.8889,7,3,1.5811,3.1701,12.5,11.5556,17,4,5.1235,10.4196,4.0,4.4444,8,1,2.7386,5.5489,37.25,46.5556,121,3,48.7974,99.3535,-2.05,0.55
TiO2,15.0,12.6667,22,8,7.0,10.435,2.0,2.3333,3,1,1.0,1.4907,-11.5,-13.0,-7,-16,4.5,6.7082,-1.0,-1.3333,0,-2,1.0,1.4907,-6.5,-7.3333,-4,-9,2.5,3.7268,2.0,2.6667,4,0,2.0,2.9814,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,0.5,0.3333,1,0,0.5,0.7454,0.0,0.0,0,0,0.0,0.0,5.0,5.3333,6,4,1.0,1.4907,10.0,12.0,16,4,6.0,8.9443,5.0,4.0,8,2,3.0,4.4721,48.5,34.0,92,5,43.5,64.846,-2.49,0.59
Zr3C2F2O2,15.75,18.4444,40,6,14.0423,28.597,2.25,2.1111,3,1,0.8292,1.6814,-12.75,-12.0,-6,-19,5.0683,10.247,-1.5,-1.3333,0,-4,1.6583,3.3333,-7.0,-6.5556,-3,-11,3.1623,6.3867,2.0,1.7778,4,0,1.5811,3.1934,0.25,0.3333,1,0,0.433,0.8819,0.25,0.3333,1,0,0.433,0.8819,0.25,0.3333,1,0,0.433,0.8819,0.0,0.0,0,0,0.0,0.0,5.25,5.1111,7,4,1.299,2.6129,12.75,11.7778,17,4,5.166,10.5134,3.75,4.2222,8,1,2.681,5.4444,35.0,44.5556,121,3,49.7393,101.2978,-2.21,0.33
Hf3C2O2,28.6667,34.8571,72,6,30.6522,54.163,2.0,1.8571,3,1,0.8165,1.4357,-10.6667,-10.0,-6,-16,4.1096,7.2111,-0.6667,-0.5714,0,-2,0.9428,1.6413,-5.3333,-4.8571,-2,-9,2.8674,5.0346,2.3333,2.0,4,0,1.6997,3.0,0.3333,0.4286,1,0,0.4714,0.833,0.3333,0.4286,1,0,0.4714,0.833,0.3333,0.4286,1,0,0.4714,0.833,0.0,0.0,0,0,0.0,0.0,9.3333,10.5714,18,4,6.1824,10.9209,11.3333,10.2857,16,4,5.2493,9.2714,4.6667,5.1429,8,2,2.4944,4.3985,41.6667,51.2857,109,5,47.6748,84.2392,-1.81,0.22
Sc3C2O2,11.6667,13.0,21,6,6.65,11.7473,2.0,1.8571,3,1,0.8165,1.4357,-11.0,-10.4286,-7,-16,3.7417,6.5559,-0.6667,-0.5714,0,-2,0.9428,1.6413,-5.6667,-5.2857,-3,-9,2.4944,4.3706,2.3333,2.0,4,0,1.6997,3.0,0.3333,0.4286,1,0,0.4714,0.833,0.3333,0.4286,1,0,0.4714,0.833,0.3333,0.4286,1,0,0.4714,0.833,0.0,0.0,0,0,0.0,0.0,4.3333,4.1429,6,3,1.2472,2.1853,11.0,9.8571,16,3,5.7155,10.0955,5.0,5.5714,9,2,2.9439,5.1942,41.0,50.4286,107,5,46.7333,82.5754,-1.65,0.31
W3C2O2,29.3333,35.7143,74,6,31.5947,55.8285,2.3333,2.2857,3,2,0.4714,0.8207,-11.3333,-10.8571,-8,-16,3.3993,5.9453,-0.6667,-0.5714,0,-2,0.9428,1.6413,-6.0,-5.7143,-4,-9,2.1602,3.7742,2.3333,2.0,4,0,1.6997,3.0,0.3333,0.4286,1,0,0.4714,0.833,0.3333,0.4286,1,0,0.4714,0.833,0.3333,0.4286,1,0,0.4714,0.833,0.0,0.0,0,0,0.0,0.0,10.0,11.4286,20,4,7.1181,12.5747,12.0,11.1429,16,6,4.3205,7.6291,4.0,4.2857,6,2,1.633,2.8714,30.3333,36.7143,75,5,31.6789,55.9716,-0.59,0.39
Ta3F2N2,29.6667,35.8571,73,7,30.6522,54.163,2.3333,2.1429,3,1,0.9428,1.666,-13.0,-12.1429,-7,-19,4.899,8.6142,-1.6667,-1.4286,0,-4,1.6997,2.9727,-7.0,-6.4286,-3,-11,3.266,5.7428,1.6667,1.4286,4,0,1.6997,2.9727,0.3333,0.4286,1,0,0.4714,0.833,0.3333,0.4286,1,0,0.4714,0.833,0.3333,0.4286,1,0,0.4714,0.833,0.0,0.0,0,0,0.0,0.0,10.3333,11.5714,19,5,6.1824,10.9209,12.3333,11.2857,17,5,5.2493,9.2714,3.6667,4.1429,7,1,2.4944,4.3985,32.6667,40.5714,88,3,39.1606,69.1963,-1.47,0.4
Mo3N2O2,19.0,22.2857,42,7,16.2686,28.747,2.6667,2.5714,3,2,0.4714,0.833,-11.6667,-10.8571,-6,-16,4.1899,7.3914,-1.3333,-1.2857,-1,-2,0.4714,0.8207,-6.6667,-6.2857,-4,-9,2.0548,3.6197,2.6667,2.2857,4,0,1.8856,3.332,0.3333,0.4286,1,0,0.4714,0.833,0.3333,0.4286,1,0,0.4714,0.833,0.3333,0.4286,1,0,0.4714,0.833,0.0,0.0,0,0,0.0,0.0,5.6667,5.7143,6,5,0.4714,0.8207,12.3333,11.4286,16,6,4.4969,7.945,3.6667,4.0,6,2,1.6997,3.0,32.6667,40.2857,86,5,37.7212,66.6544,-0.85,0.28
Nb3C2,23.5,27.0,41,6,17.5,25.2389,1.5,1.4,2,1,0.5,0.7211,-8.5,-8.2,-7,-10,1.5,2.1633,0.0,0.0,0,0,0.0,0.0,-4.5,-4.4,-4,-5,0.5,0.7211,1.5,1.2,3,0,1.5,2.1633,0.5,0.6,1,0,0.5,0.7211,0.5,0.6,1,0,0.5,0.7211,0.5,0.6,1,0,0.5,0.7211,0.0,0.0,0,0,0.0,0.0,4.5,4.6,5,4,0.5,0.7211,9.5,8.6,14,5,4.5,6.49,5.5,5.8,7,4,1.5,2.1633,58.5,68.0,106,11,47.5,68.5055,-0.03,0.58
Nb3N2,24.0,27.4,41,7,17.0,24.5177,2.0,1.8,3,1,1.0,1.4422,-10.0,-9.4,-7,-13,3.0,4.3267,-0.5,-0.4,0,-1,0.5,0.7211,-5.5,-5.2,-4,-7,1.5,2.1633,2.0,1.6,4,0,2.0,2.8844,0.5,0.6,1,0,0.5,0.7211,0.5,0.6,1,0,0.5,0.7211,0.5,0.6,1,0,0.5,0.7211,0.0,0.0,0,0,0.0,0.0,5.0,5.0,5,5,0.0,0.0,10.0,9.0,15,5,5.0,7.2111,5.0,5.4,7,3,2.0,2.8844,56.5,66.4,106,7,49.5,71.3899,-0.4,0.69
Ta4N3O2,29.3333,36.5556,73,7,30.8797,54.9286,2.3333,2.1111,3,1,0.9428,1.6777,-12.0,-11.0,-7,-16,3.7417,6.7082,-1.0,-0.7778,0,-2,0.8165,1.4656,-6.3333,-5.6667,-3,-9,2.4944,4.4721,2.6667,2.2222,4,0,1.8856,3.3555,0.3333,0.4444,1,0,0.4714,0.8389,0.3333,0.4444,1,0,0.4714,0.8389,0.3333,0.4444,1,0,0.4714,0.8389,0.0,0.0,0,0,0.0,0.0,10.0,11.4444,19,5,6.377,11.3251,12.0,10.7778,16,5,4.9666,8.859,4.0,4.5556,7,2,2.1602,3.8634,33.3333,42.5556,88,5,38.6638,68.8463,-1.44,0.28
Y4N3O2,18.0,21.4444,39,7,14.8549,26.412,2.3333,2.1111,3,1,0.9428,1.6777,-11.6667,-10.5556,-6,-16,4.1899,7.508,-1.0,-0.7778,0,-2,0.8165,1.4656,-6.0,-5.2222,-2,-9,2.9439,5.274,2.6667,2.2222,4,0,1.8856,3.3555,0.3333,0.4444,1,0,0.4714,0.8389,0.3333,0.4444,1,0,0.4714,0.8389,0.3333,0.4444,1,0,0.4714,0.8389,0.0,0.0,0,0,0.0,0.0,4.6667,4.3333,6,3,1.2472,2.2361,11.3333,9.8889,16,3,5.9067,10.5321,4.6667,5.4444,9,2,3.0912,5.521,55.0,71.4444,153,5,69.3013,123.3663,-2.15,0.23
Ta4C3,39.5,44.2857,73,6,33.5,47.8571,1.5,1.4286,2,1,0.5,0.7143,-8.5,-8.2857,-7,-10,1.5,2.1429,0.0,0.0,0,0,0.0,0.0,-4.0,-3.8571,-3,-5,1.0,1.4286,1.5,1.2857,3,0,1.5,2.1429,0.5,0.5714,1,0,0.5,0.7143,0.5,0.5714,1,0,0.5,0.7143,0.5,0.5714,1,0,0.5,0.7143,0.0,0.0,0,0,0.0,0.0,11.5,12.5714,19,4,7.5,10.7143,9.5,8.8571,14,5,4.5,6.4286,5.5,5.7143,7,4,1.5,2.1429,49.5,55.0,88,11,38.5,55.0,-0.26,0.36
Ta4N3,40.0,44.7143,73,7,33.0,47.1429,2.0,1.8571,3,1,1.0,1.4286,-10.0,-9.5714,-7,-13,3.0,4.2857,-0.5,-0.4286,0,-1,0.5,0.7143,-5.0,-4.7143,-3,-7,2.0,2.8571,2.0,1.7143,4,0,2.0,2.8571,0.5,0.5714,1,0,0.5,0.7143,0.5,0.5714,1,0,0.5,0.7143,0.5,0.5714,1,0,0.5,0.7143,0.0,0.0,0,0,0.0,0.0,12.0,13.0,19,5,7.0,10.0,10.0,9.2857,15,5,5.0,7.1429,5.0,5.2857,7,3,2.0,2.8571,47.5,53.2857,88,7,40.5,57.8571,-0.42,0.7
AlN,10.0,10.0,13,7,3.0,4.2426,2.0,2.0,3,1,1.0,1.4142,-9.0,-9.0,-5,-13,4.0,5.6569,-0.5,-0.5,0,-1,0.5,0.7071,-4.5,-4.5,-2,-7,2.5,3.5355,3.5,3.5,4,3,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,4.0,4.0,5,3,1.0,1.4142,14.0,14.0,15,13,1.0,1.4142,4.0,4.0,5,3,1.0,1.4142,31.0,31.0,55,7,24.0,33.9411,-0.87,0.51
Al2S2,14.5,14.5,16,13,1.5,2.1213,1.5,1.5,2,1,0.5,0.7071,-8.0,-8.0,-5,-11,3.0,4.2426,-1.0,-1.0,0,-2,1.0,1.4142,-4.5,-4.5,-2,-7,2.5,3.5355,3.5,3.5,4,3,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,0.5,0.5,1,0,0.5,0.7071,4.5,4.5,6,3,1.5,2.1213,14.5,14.5,16,13,1.5,2.1213,3.5,3.5,5,2,1.5,2.1213,37.0,37.0,55,19,18.0,25.4558,-0.24,0.65
BP,10.0,10.0,15,5,5.0,7.0711,2.0,2.0,2,2,0.0,0.0,-8.5,-8.5,-8,-9,0.5,0.7071,-0.5,-0.5,0,-1,0.5,0.7071,-4.0,-4.0,-3,-5,1.0,1.4142,3.0,3.0,4,2,1.0,1.4142,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.5,0.5,1,0,0.5,0.7071,0.0,0.0,0,0,0.0,0.0,4.0,4.0,5,3,1.0,1.4142,14.0,14.0,15,13,1.0,1.4142,4.0,4.0,5,3,1.0,1.4142,22.0,22.0,24,20,2.0,2.8284,-0.03,0.38
Bi2O2,45.5,45.5,83,8,37.5,53.033,2.5,2.5,3,2,0.5,0.7071,-11.5,-11.5,-7,-16,4.5,6.364,-1.5,-1.5,-1,-2,0.5,0.7071,-6.5,-6.5,-4,-9,2.5,3.5355,3.0,3.0,4,2,1.0,1.4142,0.0,0.0,0,0,0.0,0.0,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,17.5,17.5,29,6,11.5,16.2635,15.5,15.5,16,15,0.5,0.7071,2.5,2.5,3,2,0.5,0.7071,27.5,27.5,50,5,22.5,31.8198,-0.72,0.32
Bi2Se2,58.5,58.5,83,34,24.5,34.6482,2.0,2.0,2,2,0.0,0.0,-8.5,-8.5,-7,-10,1.5,2.1213,-1.5,-1.5,-1,-2,0.5,0.7071,-5.0,-5.0,-4,-6,1.0,1.4142,3.0,3.0,4,2,1.0,1.4142,0.0,0.0,0,0,0.0,0.0,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,0.5,0.5,1,0,0.5,0.7071,22.5,22.5,29,16,6.5,9.1924,15.5,15.5,16,15,0.5,0.7071,2.5,2.5,3,2,0.5,0.7071,38.0,38.0,50,26,12.0,16.9706,-0.05,0.28
C2F2,7.5,7.5,9,6,1.5,2.1213,2.5,2.5,3,2,0.5,0.7071,-14.5,-14.5,-10,-19,4.5,6.364,-2.0,-2.0,0,-4,2.0,2.8284,-8.0,-8.0,-5,-11,3.0,4.2426,2.0,2.0,3,1,1.0,1.4142,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,5.5,5.5,7,4,1.5,2.1213,15.5,15.5,17,14,1.5,2.1213,2.5,2.5,4,1,1.5,2.1213,7.0,7.0,11,3,4.0,5.6569,-0.91,0.28
Pd2Cl2,31.5,31.5,46,17,14.5,20.5061,2.5,2.5,3,2,0.5,0.7071,-10.5,-10.5,-8,-13,2.5,3.5355,-1.5,-1.5,0,-3,1.5,2.1213,-6.0,-6.0,-4,-8,2.0,2.8284,0.5,0.5,4,-3,3.5,4.9497,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,0.0,0.0,0,0,0.0,0.0,8.5,8.5,10,7,1.5,2.1213,13.5,13.5,17,10,3.5,4.9497,0.5,0.5,1,0,0.5,0.7071,23.0,23.0,32,14,9.0,12.7279,-0.03,0.35
Zn2Cl2,23.5,23.5,30,17,6.5,9.1924,2.0,2.0,3,1,1.0,1.4142,-11.0,-11.0,-9,-13,2.0,2.8284,-1.0,-1.0,1,-3,2.0,2.8284,-6.5,-6.5,-5,-8,1.5,2.1213,2.0,2.0,4,0,2.0,2.8284,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,9.5,9.5,12,7,2.5,3.5355,14.5,14.5,17,12,2.5,3.5355,0.5,0.5,1,0,0.5,0.7071,26.0,26.0,38,14,12.0,16.9706,-0.57,0.3
Co2O2,17.5,17.5,27,8,9.5,13.435,2.0,2.0,3,1,1.0,1.4142,-11.5,-11.5,-7,-16,4.5,6.364,-1.5,-1.5,-1,-2,0.5,0.7071,-6.5,-6.5,-4,-9,2.5,3.5355,2.0,2.0,4,0,2.0,2.8284,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,0.0,0.0,0,0,0.0,0.0,7.5,7.5,9,6,1.5,2.1213,12.5,12.5,16,9,3.5,4.9497,2.5,2.5,3,2,0.5,0.7071,29.0,29.0,53,5,24.0,33.9411,-0.63,0.3
Cu2F2,19.0,19.0,29,9,10.0,14.1421,2.0,2.0,3,1,1.0,1.4142,-13.5,-13.5,-8,-19,5.5,7.7782,-2.5,-2.5,-1,-4,1.5,2.1213,-7.5,-7.5,-4,-11,3.5,4.9497,1.0,1.0,1,1,0.0,0.0,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,9.0,9.0,11,7,2.0,2.8284,14.0,14.0,17,11,3.0,4.2426,1.0,1.0,1,1,0.0,0.0,28.0,28.0,53,3,25.0,35.3553,-0.75,0.44
Ir2F2,43.0,43.0,77,9,34.0,48.0833,2.5,2.5,3,2,0.5,0.7071,-13.5,-13.5,-8,-19,5.5,7.7782,-3.0,-3.0,-2,-4,1.0,1.4142,-8.0,-8.0,-5,-11,3.0,4.2426,0.5,0.5,1,0,0.5,0.7071,0.0,0.0,0,0,0.0,0.0,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,0.0,0.0,0,0,0.0,0.0,15.0,15.0,23,7,8.0,11.3137,13.0,13.0,17,9,4.0,5.6569,2.0,2.0,3,1,1.0,1.4142,27.0,27.0,51,3,24.0,33.9411,-0.59,0.37
Ru2F2,26.5,26.5,44,9,17.5,24.7487,2.5,2.5,3,2,0.5,0.7071,-13.0,-13.0,-7,-19,6.0,8.4853,-2.5,-2.5,-1,-4,1.5,2.1213,-7.0,-7.0,-3,-11,4.0,5.6569,1.0,1.0,1,1,0.0,0.0,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,0.0,0.0,0,0,0.0,0.0,7.5,7.5,8,7,0.5,0.7071,12.5,12.5,17,8,4.5,6.364,2.5,2.5,4,1,1.5,2.1213,34.0,34.0,65,3,31.0,43.8406,-0.87,0.29
Fe2O2,17.0,17.0,26,8,9.0,12.7279,2.0,2.0,3,1,1.0,1.4142,-11.5,-11.5,-7,-16,4.5,6.364,-1.5,-1.5,-1,-2,0.5,0.7071,-6.5,-6.5,-4,-9,2.5,3.5355,2.0,2.0,4,0,2.0,2.8284,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,0.0,0.0,0,0,0.0,0.0,7.0,7.0,8,6,1.0,1.4142,12.0,12.0,16,8,4.0,5.6569,3.0,3.0,4,2,1.0,1.4142,31.5,31.5,58,5,26.5,37.4767,-0.72,0.24
Fe2S2,21.0,21.0,26,16,5.0,7.0711,1.5,1.5,2,1,0.5,0.7071,-9.0,-9.0,-7,-11,2.0,2.8284,-1.5,-1.5,-1,-2,0.5,0.7071,-5.5,-5.5,-4,-7,1.5,2.1213,2.0,2.0,4,0,2.0,2.8284,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,7.0,7.0,8,6,1.0,1.4142,12.0,12.0,16,8,4.0,5.6569,3.0,3.0,4,2,1.0,1.4142,38.5,38.5,58,19,19.5,27.5772,-0.11,0.39
GeO,20.0,20.0,32,8,12.0,16.9706,2.5,2.5,3,2,0.5,0.7071,-11.5,-11.5,-7,-16,4.5,6.364,-1.0,-1.0,0,-2,1.0,1.4142,-6.0,-6.0,-3,-9,3.0,4.2426,3.5,3.5,4,3,0.5,0.7071,0.0,0.0,0,0,0.0,0.0,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,10.0,10.0,14,6,4.0,5.6569,15.0,15.0,16,14,1.0,1.4142,3.0,3.0,4,2,1.0,1.4142,22.0,22.0,39,5,17.0,24.0416,-0.93,0.31
Hf2S2,44.0,44.0,72,16,28.0,39.598,1.5,1.5,2,1,0.5,0.7071,-8.5,-8.5,-6,-11,2.5,3.5355,-1.0,-1.0,0,-2,1.0,1.4142,-4.5,-4.5,-2,-7,2.5,3.5355,2.0,2.0,4,0,2.0,2.8284,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,12.0,12.0,18,6,6.0,8.4853,10.0,10.0,16,4,6.0,8.4853,5.0,5.0,8,2,3.0,4.2426,64.0,64.0,109,19,45.0,63.6396,-0.89,0.43
Ir2Te2,64.5,64.5,77,52,12.5,17.6777,2.0,2.0,2,2,0.0,0.0,-8.5,-8.5,-8,-9,0.5,0.7071,-2.0,-2.0,-2,-2,0.0,0.0,-5.0,-5.0,-5,-5,0.0,0.0,1.5,1.5,3,0,1.5,2.1213,0.0,0.0,0,0,0.0,0.0,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,0.5,0.5,1,0,0.5,0.7071,19.5,19.5,23,16,3.5,4.9497,12.5,12.5,16,9,3.5,4.9497,2.5,2.5,3,2,0.5,0.7071,44.0,44.0,51,37,7.0,9.8995,-0.03,0.22
In2O2,28.5,28.5,49,8,20.5,28.9914,2.0,2.0,3,1,1.0,1.4142,-10.5,-10.5,-5,-16,5.5,7.7782,-1.0,-1.0,0,-2,1.0,1.4142,-5.5,-5.5,-2,-9,3.5,4.9497,3.0,3.0,4,2,1.0,1.4142,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,9.5,9.5,13,6,3.5,4.9497,14.5,14.5,16,13,1.5,2.1213,3.5,3.5,5,2,1.5,2.1213,33.5,33.5,62,5,28.5,40.3051,-0.7,0.65
In2Te2,50.5,50.5,52,49,1.5,2.1213,1.5,1.5,2,1,0.5,0.7071,-7.0,-7.0,-5,-9,2.0,2.8284,-1.0,-1.0,0,-2,1.0,1.4142,-3.5,-3.5,-2,-5,1.5,2.1213,2.5,2.5,3,2,0.5,0.7071,0.5,0.5,1,0,0.5,0.7071,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1,1,0.0,0.0,14.5,14.5,16,13,1.5,2.1213,14.5,14.5,16,13,1.5,2.1213,3.5,3.5,5,2,1.5,2.1213,49.5,49.5,62,37,12.5,17.6777,-0.07,0.28
